,batch,yeast,hop 1 name,hop 1 weight,hop 1 form,hop 1 phase,hop 1 time,hop 2 name,hop 2 weight,hop 2 form,hop 2 phase,hop 2 time,hop 3 name,hop 3 weight,hop 3 form,hop 3 phase,hop 3 time,hop 4 name,hop 4 weight,hop 4 form,hop 4 phase,hop 4 time,fermentable 1 weight,fermentable 1 name,fermentable 2 weight,fermentable 2 name,fermentable 3 weight,fermentable 3 name,fermentable 4 weight,fermentable 4 name,fermentable 5 weight,fermentable 5 name
0,18.309166931525436,White Labs - California Ale Yeast WLP001,Cluster,7.269675936122823,Pellet,First Wort,38.87988377656771,Zeus,17.583570003261514,Leaf/Whole,Dry Hop,13.42101097713062,Tettnanger,166.09849747403285,Pellet,First Wort,4.812608839959528,Northern Brewer,64.48508972798278,Pellet,Boil,4.7735462463325185,3.5972188703805634,American - Pale 2-Row,6.1346832837085135,United Kingdom - Munich,9.54155046053587,Flaked Oats,6.962939560440913,Flaked Oats,-0.0003344600787370782,0
1,66.00718958026789,Escarpment Labs - Vermont Ale,Southern Cross,59.02688552767579,Pellet,Boil,44.63618329346897,Yakima Valley Hops - Southern Passion,3.0462474205607393,Pellet,Boil,21.967856443692575,Belma,24.430979762295127,Pellet,Boil,22.085645214682778,Northdown,74.96283029295627,Pellet,Dry Hop,3.9666047986931745,5.911758923709232,Maris Otter Pale (UK),0.3353986566489452,German - Dark Munich,1.2363664070363716,American - Crystal 10L Millet Malt - Gluten Free,0.7322874711663251,Torrified Wheat,0.00020555219403759143,0
2,-0.6570746125792439,Mangrove Jack - US West Coast Yeast M44,Galaxy,31.219047845727193,Pellet,Boil,57.33748572381609,Amarillo,5.724839803630019,Pellet,Whirlpool,23.791520631185755,Galaxy,5.692849191913798,Pellet,Whirlpool,6.545405977522207,Tettnanger,105.75050724962064,Pellet,Boil,-2.4578071039757425,6.5209440919823525,American - Pale 2-Row,5.2463601985831545,German - Melanoidin,0.495192037469299,Flaked Oats,-0.02365776924046999,American - Carapils (Dextrine Malt),0.0011514838798788911,0
3,19.825772723785665,Wyeast - London Ale 1028,Hallertau Mittelfruh,31.05103247533295,Pellet,Boil,60.116438369815114,Mosaic,20.107125102589066,Pellet,Boil,53.53095406803065,Southern Cross,15.862691001167029,Pellet,Boil,19.2946682801957,Cascade,77.86191410842423,Pellet,Whirlpool,0.4524859424449157,5.782788656203497,United Kingdom - Pale 2-Row,0.7341910448917993,American - Caramel / Crystal 80L,0.5184229090761845,American - Chocolate,0.05968943108506619,American - Carapils (Dextrine Malt),0.000867969399920694,0
4,12.716572683508346,Fermentis - Safale - American Ale Yeast US-05,Simcoe,7.794579374809043,Pellet,Boil,60.1888675151405,Perle,15.088186697194775,Extract,Boil,12.02339294571307,Citra,22.308124803748115,Pellet,Whirlpool,6.717033384908261,Azacca,54.05079075005896,Leaf/Whole,Dry Hop,2.2465300992628157,11.962877777055123,United Kingdom - Maris Otter Pale,1.398024720677455,American - Pale Ale,0.5094589412389642,Dark sugar,2.663891917398096,American - Carapils (Dextrine Malt),-0.0007551318294389015,0
5,13.587698714585388,White Labs - California Ale Yeast WLP001,Ekuanot,11.462940496051647,Pellet,First Wort,60.65830685840588,Cascade,2.8585702638538706,Pellet,Boil,36.07372756016776,Centennial,15.159337777904561,Pellet,Whirlpool,2.6031704654757473,Saaz,562.0801566460865,Pellet,Dry Hop,-6.552571248054527,8.166931768174571,German - Bohemian Pilsner,1.1745430647180513,United Kingdom - Crystal 60L,0.6006202078192444,Flaked Wheat,0.07053095939338572,American - Carapils (Dextrine Malt),0.0006038837275881039,0
6,16.970308556341966,Fermentis - Safale - American Ale Yeast US-05,Nugget,-2.5921413123816563,Pellet,Whirlpool,18.22779865678155,Cascade,2.54949117345652,Pellet,Boil,57.4002739251386,Willamette,0.9189284104255471,Pellet,Boil,4.260241114151167,Saaz,106.80720498492282,Pellet,Dry Hop,3.6587016652088167,5.875107045699508,United Kingdom - Maris Otter Pale,0.7813688947291102,American - Carapils (Dextrine Malt),0.5496771396032465,German - Carapils,-0.04282970436549735,American - Carapils (Dextrine Malt),0.0005984505348982474,0
7,13.355357085136404,Fermentis - Saflager - German Lager Yeast W-34/70,Southern Cross,266.2422125236494,Pellet,Boil,0.852750525108477,Palisade,73.21997086169657,Leaf/Whole,Boil,19.915190461852372,East Kent Goldings,36.217547095761375,Extract,Boil,10.43604195396554,Saaz,63.04543828785458,Leaf/Whole,First Wort,2.0848412657016233,5.641188378970452,German - Pale Ale,0.5445505499047909,American - Pale 2-Row - Toasted,25.540925379241898,German - CaraFoam,0.3596644946982803,American - Carapils (Dextrine Malt),0.0005815663086750206,0
8,16.632846944987435,Fermentis - Safale - American Ale Yeast US-05,Columbus,54.69087076856343,Pellet,Boil,56.28491564110658,Fuggles,9.625071531215587,Leaf/Whole,Boil,27.380773122260813,Amarillo,35.490432918506656,Pellet,Boil,11.274288536115398,Centennial,65.51010182530905,Pellet,Dry Hop,0.2744849239246534,7.603278337186191,American - Pale 2-Row,0.4789307868981575,Canadian - Pale 2-Row,1.6588347617197439,German - Munich Light,0.029569383070237765,American - Carapils (Dextrine Malt),-7.805942150252431e-06,0
9,16.24892087005599,Fermentis - Safale - American Ale Yeast US-05,Citra,16.84487911951156,Pellet,Boil,14.985037511110125,Galaxy,15.57787300885942,Pellet,Whirlpool,35.26796542116779,Tettnanger,27.696556874873004,Pellet,Dry Hop,9.888145068043364,Cascade,81.05756650401256,Pellet,Dry Hop,4.578045392778691,5.509926309028174,Belgian - Pilsner,0.7823559302393781,American - Wheat,0.3709313086103433,Flaked Oats,0.08716450534202944,American - Carapils (Dextrine Malt),0.0005312320304984422,0
