,batch,yeast,hop 1 name,hop 1 weight,hop 1 form,hop 1 phase,hop 1 time,hop 2 name,hop 2 weight,hop 2 form,hop 2 phase,hop 2 time,hop 3 name,hop 3 weight,hop 3 form,hop 3 phase,hop 3 time,hop 4 name,hop 4 weight,hop 4 form,hop 4 phase,hop 4 time,fermentable 1 weight,fermentable 1 name,fermentable 2 weight,fermentable 2 name,fermentable 3 weight,fermentable 3 name,fermentable 4 weight,fermentable 4 name,fermentable 5 weight,fermentable 5 name
0,15.337826139024596,- -,Columbus ,156.42382928072752,Pellet,Boil,36.58483831817032,Challenger,9.4438205962474,Pellet,Boil,39.46919499962308,Warrior,31.53919884403016,Plug,Boil,48.877188709410085,Falconer's Flight,27.10387954153631,Lupulin Pellet,Dry Hop,9.187953788525139,5.486186860700936,American - Castle Malting Pilsen 2RP/2RS,3.4059853419230115,MUNICH,0.3888886643232988,Belgian - CaraMunich,-0.0109297123676012,German - Rye,0.28390824442316925,German - Acidulated Malt
1,14.296245469995966,White Labs - East Coast Ale Yeast WLP008,Magnum,0.32699890411568333,Pellet,Boil,59.075320330830365,Yakima Chief Hops - Citra LupuLN2 (Cryo),3.7286471371775747,Pellet,Boil,-3.488407302856796,Cascade,25.934098240436956,Pellet,Boil,16.876780958419094,cascade,28.432146972844983,Pellet,Boil,29.083143291419944,6.887121680373966,United Kingdom - Maris Otter Pale,1.0464758895434074,American - Caramel / Crystal 40L,0.6045157677167072,German - CaraFoam,-0.010868103058181026,American - Carapils (Dextrine Malt),1.50105298875372,German - Acidulated Malt
2,-4.00249330485061,- -,Hallertau Hersbrucker,-2.284827629348431,Pellet,Boil,61.095878152164296,Cascade,-0.5788907722878491,Pellet,Boil,8.087935955569618,El Dorado,47.5434189684604,Pellet,Boil,0.7602881683167122,Mosaic,16.019934080073114,Pellet,Dry Hop,10.907909624382764,8.36274543522509,Belgian - Pilsner,3.5399519613881,Weyermann - Pale Wheat,1.154518322209382,Belgian - Special B,0.032530584484030275,American - Carapils (Dextrine Malt),0.033142050148817465,German - Acidulated Malt
3,2.4576653122719527,White Labs - California Ale Yeast WLP001,Lemondrop,6.5605339622392105,Extract,Boil,34.62993030415298,Centennial,192.01168857469156,Lupulin Pellet,Boil,55.427696314182946,Chinook,659.800527306006,Pellet,Boil,13.756747328270997,Motueka,53.06713438247647,Fresh,Boil,33.32469061389031,5.06020990372059,United Kingdom - Pale 2-Row,1.1656714413989682,American - Munich - Light 10L,1.1992983927073946,American - Carapils (Dextrine Malt),0.012314487682659168,American - Carapils (Dextrine Malt),0.04007781435471418,German - Acidulated Malt
4,7.698217192980248,Fermentis - Saflager - German Lager Yeast W-34/70,BSG - Magnum,14.137542969745022,Pellet,Boil,58.80388723515652,Galaxy,7.216367822436972,Pellet,Boil,-3.255752036580539,mosaic,39.12500810141194,Pellet,Boil,7.538712023090881,Sorachi Ace,33.760082150226474,Pellet,Aroma,9.544000179943673,7.405449469645454,German - Smoked Malt,0.5956862236983168,German - CaraAroma,0.82573003242858,United Kingdom - Dextrine Malt,-0.02442012057340999,Weyermann - Carapils,0.027739931217876587,German - Acidulated Malt
5,16.63477222399468,- -,Cascade,8.471134889082174,Pellet,Boil,8.821597053101966,Azacca,1.4241302574388648,Pellet,Boil,2.603079490438833,Galaxy,29.236384489893815,Pellet,Aroma,14.573924416911794,Mandarina Bavaria,-11.169518919085412,Pellet,Boil,14.132023940770544,15.419381325426317,American - Pale Ale,2.8500371911128966,German - Melanoidin,0.25738323653014006,Belgian - Wheat,0.034072543859117,Honey,0.024381735269644808,German - Acidulated Malt
6,16.529055314066337,Fermentis - Saflager - Swiss Lager Yeast S-189,Hallertau Mittelfruh (3.75 AA),13.09102128646011,Pellet,Boil,58.96125234177393,Tomahawk,-1.7394643501373288,Pellet,Boil,11.311026501984093,East Kent Goldings,28.879092185069894,Pellet,Boil,16.871532056683634,Citra,49.3650858583313,Pellet,Boil,9.823027658081589,7.038462093309738,German - Pale Ale,0.8426610924460665,Corn Sugar - Dextrose,1.1489071398941846,American - Caramel / Crystal 15L,-0.009966909803082253,American - Carapils (Dextrine Malt),0.018522936773648545,German - Acidulated Malt
7,21.146989279859135,Fermentis - Saflager - German Lager Yeast S-23,J 17/63 SAB,105.25961156659979,Pellet,Whirlpool,61.35089495307526,simcoe,43.24369363729012,Pellet,Whirlpool,55.3768974495724,Yakima Chief Hops - Mosaic LupuLN2 (Cryo),962.1439298375162,Fresh,Dry Hop,16.20174180612856,Hallertau Hersbrucker,24.024436283738734,Pellet,First Wort,27.059713880229765,5.699540641119864,German - Pilsner,1.7995138592422666,American - Munich - Light 10L,6.182263144954272,Belgian - Wheat,-0.014741211126108312,Corn Sugar - Dextrose,0.20627870364684203,German - Acidulated Malt
8,15.565479987997175,Danstar - Nottingham Ale Yeast,Green Bullet,9.216019599835619,Fresh,Boil,31.22978584183506,Simcoe,5.9453903074074095,Leaf/Whole,Dry Hop,57.818032031045426,Perle,32.96694979266613,Leaf/Whole,Boil,4.750560497663697,Citra LupuLN2,52.57545935989258,Pellet,First Wort,29.83071503201286,4.208264889341237,American - Pale 2-Row,2.214565581548955,German - CaraRed,0.6753948690891705,American - Chocolate,0.18341698869435857,Flaked Oats,0.23830266102199577,German - Acidulated Malt
9,18.03611274597408,White Labs - East Coast Ale Yeast WLP008,Horizon,6.047888547384741,Pellet,Boil,60.497251294940746,Vic Secret,5.2391769180289245,Pellet,First Wort,1.7101565045075855,Citra,25.642529480407443,Pellet,Boil,18.501643880014043,Nelson Sauvin,55.17032314614764,Pellet,Boil,11.167831207780068,6.35150947429265,American - Pilsner,5.749023130345998,American - Caramel / Crystal 40L,0.47989505087370793,Flaked Oats,0.009785555815967482,American - White Wheat,0.014623530808848359,German - Acidulated Malt
10,15.037601733686994,White Labs - Belgian Saison I Yeast WLP565,Challenger,5.508415322083529,Pellet,Boil,60.124768474466826,El Dorado,3.4207848121693267,Leaf/Whole,Boil,12.087461506438984,Yakima Chief Hops - Saaz,32.10266025657321,Pellet,Boil,6.7693743997589895,Pacific Jade,34.293904465016965,Pellet,Boil,8.069915939009348,10.177110299282317,United Kingdom - Maris Otter Pale,1.870031593625374,German - Kölsch,1.0092125962934424,American - White Wheat,0.7114129093863908,White Sorghum Syrup  - Gluten Free,0.03727630205658523,German - Acidulated Malt
11,19.324116110442056,White Labs - Belgian Saison I Yeast WLP565,Motueka,47.687544542001355,Leaf/Whole,Boil,5.177892600145172,Summer,271.2878767968464,Leaf/Whole,Boil,40.85468982954607,hotshot,73.88757684826557,Pellet,Dry Hop,5.305576261839058,Yakima Chief Hops - Mosaic LupuLN2 (Cryo) (22 AA),288.06868412917737,Pellet,Boil,6.4976801413919905,2.725013404400096,Briess - Carapils Malt,6.199423989987269,Weyermann - Pale Wheat,0.26288559292797575,"Steel Cut Oats, cereal mashed and lightly toasted",-0.004686457889897102,Bestmalz - Vienna,4.82461098212096,Smoked Cherrywood Malt
12,6.335252145292852,- -,Simcoe,10.920271662933335,Fresh,First Wort,59.98677362118899,Hallertau Blanc,9.537226585206126,Leaf/Whole,Whirlpool,11.960227473953708,cascade,34.84799360020931,Leaf/Whole,Dry Hop,19.213436566291062,Tettnanger,-0.5615053812848103,Leaf/Whole,Boil,13.319569028333115,13.914678438049457,American - Pale Ale,0.6600941136918914,German - Carapils,0.593162255283207,Flaked Barley,0.004044229319927543,United Kingdom - Roasted Barley,3.9533946627403322,German - Acidulated Malt
13,4.870832872447949,Fermentis - Safale - English Ale Yeast S-04,Azacca,10.707392287828524,Pellet,Dry Hop,61.830106651486346,Ekuanot,9.11342340856067,Pellet,Boil,27.527391457113282,Challenger,28.471895680350706,Leaf/Whole,First Wort,16.2308374670469,Chinook,17.39202710332903,Pellet,Whirlpool,10.24619306560912,5.641750359181538,American - Pale 2-Row,1.1029186390605634,American - Carapils (Dextrine Malt),0.13734101751599076,German - Carapils,0.39926349686177237,American - Carapils (Dextrine Malt),0.34093406131589543,German - Acidulated Malt
14,18.921552237064517,Wyeast - American Ale 1056,Saaz,7.9793783704543575,Pellet,First Wort,60.19507434193672,Citra,62.14613967539202,Pellet,Whirlpool,11.888255995180877,Columbus,26.93379649635871,Pellet,Boil,9.854813158433512,Amarillo,-11.408102208732679,Leaf/Whole,Aroma,6.6330147123996515,7.560352870647022,German - Pilsner,2.388407628339838,Flaked Wheat,0.14626191880960124,American - Rye,0.2911831899644318,American - Carapils (Dextrine Malt),0.03300238357415771,German - Acidulated Malt
15,86.15756511697717,Danstar - Nottingham Ale Yeast,Amarillo,15.170748527943188,Pellet,Boil,4.8094764032588575,East Kent Goldings,7.408471982962746,Leaf/Whole,Boil,8.643852354050338,Chinook,31.87242338989942,Pellet,Boil,15.888283694837984,Crystal,53.16415815075763,Pellet,Boil,12.093251299915922,14.602521136807347,German - Pilsner,5.937591881535953,Flaked Oats,0.09245646002512471,American - Carapils (Dextrine Malt),0.33479802977273254,American - Carapils (Dextrine Malt),1.4452105602865235,German - Acidulated Malt
16,1.4064598946170435,Fermentis - Safale - American Ale Yeast US-05,Chinook,7.251250662332943,Pellet,First Wort,59.939452938063745,Centennial,-5.793961017701559,Pellet,Boil,-6.746322416311195,Citra,1255.3870008543092,Pellet,Whirlpool,3.8646225804517913,Citra,7.816099727251878,Pellet,Dry Hop,14.657079239807638,14.914970934976663,American - Pale 2-Row,3.102863372367337,American - Caramel / Crystal 60L,0.2650664847771674,German - CaraHell,0.020991742753182847,American - Carapils (Dextrine Malt),0.020845899179968083,German - Acidulated Malt
17,17.724364062800028,Imperial Yeast - A38 Juice,East Kent Goldings,7.503557282807815,Pellet,Boil,59.80990148889871,Warrior,11.820151911411255,Leaf/Whole,Whirlpool,37.39712613748871,Mosaic,27.521940166550735,Pellet,Dry Hop,15.065868135506511,Chinook,38.82332308227472,Leaf/Whole,Boil,31.76617262095142,13.570202509344245,American - Pale Ale,0.7985427927734008,American - White Wheat,0.06117679763765693,United Kingdom - Crystal 70L,3.2606969135467994,American - Carapils (Dextrine Malt),-0.01100051803780876,German - Acidulated Malt
18,6.754282427280717,Fermentis - Safale - American Ale Yeast US-05,Columbus,24.37763677439212,Pellet,Boil,61.96912484976629,Citra,-2.04224245715994,Leaf/Whole,Boil,26.653779978965428,Citra,21.477443262712406,Pellet,Boil,4.661274198583943,Galaxy,2.0153294576701484,Pellet,Aroma,12.252074471037913,6.563660701864727,United Kingdom - Maris Otter Pale,3.559167387971577,German - Melanoidin,0.44516537166321324,German - Acidulated Malt,0.33645440217076206,American - Carapils (Dextrine Malt),0.0219587293428817,German - Acidulated Malt
19,17.90982393095443,White Labs - American Ale Yeast Blend WLP060,Magnum,2.553571699274105,Pellet,Boil,60.27656192615405,Yakima Valley Hops - Cashmere,14.59013440537015,Pellet,Boil,26.594282962184003,Simcoe,31.5012546686703,Pellet,Boil,3.6112119796002666,Sylvia,31.86883186004924,Pellet,Boil,10.41419857863183,13.09966710618264,British Pale Malt (Maris Otter),7.197401629882137,Castle Malting - Château Abbey,0.8192142267535193,United Kingdom - Crystal 50L,0.2465214138195649,American - Caramel / Crystal 40L,0.27087437187022667,American - Caramel / Crystal 40L
